,<built-in function id>,imageLink,origFormat,title
12352,https://www.loc.gov/item/sanborn09588_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095881890:09588_1890-0001/full/pct:12.5/0/default.jpg#h=945&w=792,map,"Sanborn Fire Insurance Map from Kaukauna, Outagamie County, Wisconsin."
12353,https://www.loc.gov/item/sanborn09588_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095881894:09588_1894-0001/full/pct:12.5/0/default.jpg#h=945&w=792,map,"Sanborn Fire Insurance Map from Kaukauna, Outagamie County, Wisconsin."
12354,https://www.loc.gov/item/sanborn09589a_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g199991886:19999_1886-0001/full/pct:12.5/0/default.jpg#h=945&w=792,map,"Sanborn Fire Insurance Map from Kenosha, Kenosha County, Wisconsin."
12355,https://www.loc.gov/item/sanborn09589a_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g199991890:19999_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Kenosha, Kenosha County, Wisconsin."
12356,https://www.loc.gov/item/sanborn09589a_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g199991894:19999_1894-0001/full/pct:12.5/0/default.jpg#h=945&w=792,map,"Sanborn Fire Insurance Map from Kenosha, Kenosha County, Wisconsin."
12357,https://www.loc.gov/item/sanborn09590_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095901894:09590_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kewaskum, Washington County, Wisconsin."
12358,https://www.loc.gov/item/sanborn09591_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095911885:09591_1885-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kewaunee, Kewaunee County, Wisconsin."
12359,https://www.loc.gov/item/sanborn09591_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095911892:09591_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kewaunee, Kewaunee County, Wisconsin."
12360,https://www.loc.gov/item/sanborn09592_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095921894:09592_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kiel, Manitowoc and Calumet Counties, Wisconsin."
12361,https://www.loc.gov/item/sanborn09593_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095931885:09593_1885-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kilbourn, Columbia County, Wisconsin."
12362,https://www.loc.gov/item/sanborn09593_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124km:g095931892:09593_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Kilbourn, Columbia County, Wisconsin."
12363,https://www.loc.gov/item/sanborn09595_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095951884:09595_1884-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from La Crosse, La Crosse County, Wisconsin."
12364,https://www.loc.gov/item/sanborn09595_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095951887:09595_1887-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from La Crosse, La Crosse County, Wisconsin."
12365,https://www.loc.gov/item/sanborn09595_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095951891:09595_1891-0000/full/pct:12.5/0/default.jpg#h=974&w=816,map,"Sanborn Fire Insurance Map from La Crosse, La Crosse County, Wisconsin."
12366,https://www.loc.gov/item/sanborn09597_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095971892:09597_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lake Geneva, Walworth County, Wisconsin."
12367,https://www.loc.gov/item/sanborn09598_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095981892:09598_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lake Mills, Jefferson County, Wisconsin."
12368,https://www.loc.gov/item/sanborn09598_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095981898:09598_1898-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lake Mills, Jefferson County, Wisconsin."
12369,https://www.loc.gov/item/sanborn09599_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095991894:09599_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lancaster, Grant County, Wisconsin."
12370,https://www.loc.gov/item/sanborn09599_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g095991899:09599_1899-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lancaster, Grant County, Wisconsin."
12371,https://www.loc.gov/item/sanborn09602_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g096021892:09602_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lodi, Columbia County, Wisconsin."
12372,https://www.loc.gov/item/sanborn09602_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124lm:g096021898:09602_1898-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Lodi, Columbia County, Wisconsin."
12373,https://www.loc.gov/item/sanborn09603_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096031885:09603_1885-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Madison, Dane County, Wisconsin."
12374,https://www.loc.gov/item/sanborn09603_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096031892:09603_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Madison, Dane County, Wisconsin."
12375,https://www.loc.gov/item/sanborn09603_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096031898:09603_1898-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Madison, Dane County, Wisconsin."
12376,https://www.loc.gov/item/sanborn09604_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096041883:09604_1883-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Manitowoc, Manitowoc County, Wisconsin."
12377,https://www.loc.gov/item/sanborn09604_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096041887:09604_1887-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Manitowoc, Manitowoc County, Wisconsin."
12378,https://www.loc.gov/item/sanborn09604_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096041894:09604_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Manitowoc, Manitowoc County, Wisconsin."
12379,https://www.loc.gov/item/sanborn09605_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096051884:09605_1884-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Marinette, Marinette County, Wisconsin."
12380,https://www.loc.gov/item/sanborn09605_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096051895:09605_1895-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Marinette, Marinette County, Wisconsin."
12381,https://www.loc.gov/item/sanborn09606_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096061894:09606_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Marion, Waupaca County, Wisconsin."
12382,https://www.loc.gov/item/sanborn09607_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096071894:09607_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Markesan, Green Lake County, Wisconsin."
12383,https://www.loc.gov/item/sanborn09608_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096081884:09608_1884-0001/full/pct:12.5/0/default.jpg#h=943&w=797,map,"Sanborn Fire Insurance Map from Marshfield, Wood County, Wisconsin."
12384,https://www.loc.gov/item/sanborn09608_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096081887:09608_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Marshfield, Wood County, Wisconsin."
12385,https://www.loc.gov/item/sanborn09608_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096081891:09608_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Marshfield, Wood County, Wisconsin."
12386,https://www.loc.gov/item/sanborn09608_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096081898:09608_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Marshfield, Wood County, Wisconsin."
12387,https://www.loc.gov/item/sanborn09610_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096101894:09610_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Mauston, Juneau County, Wisconsin."
12388,https://www.loc.gov/item/sanborn09611_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096111892:09611_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Mayville, Dodge County, Wisconsin."
12389,https://www.loc.gov/item/sanborn09612_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096121886:09612_1886-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Mazomanie, Dane County, Wisconsin."
12390,https://www.loc.gov/item/sanborn09612_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096121892:09612_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Mazomanie, Dane County, Wisconsin."
12391,https://www.loc.gov/item/sanborn09612_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096121899:09612_1899-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Mazomanie, Dane County, Wisconsin."
12392,https://www.loc.gov/item/sanborn09613_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096131894:09613_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Medford, Taylor County, Wisconsin."
12393,https://www.loc.gov/item/sanborn09615_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096151884:09615_1884-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menasha, Winnebago County, Wisconsin."
12394,https://www.loc.gov/item/sanborn09615_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096151887:09615_1887-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menasha, Winnebago County, Wisconsin."
12395,https://www.loc.gov/item/sanborn09615_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096151891:09615_1891-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menasha, Winnebago County, Wisconsin."
12396,https://www.loc.gov/item/sanborn09615_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096151895:09615_1895-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menasha, Winnebago County, Wisconsin."
12397,https://www.loc.gov/item/sanborn09617_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096171885:09617_1885-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menomonie, Dunn County, Wisconsin."
12398,https://www.loc.gov/item/sanborn09617_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096171889:09617_1889-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menomonie, Dunn County, Wisconsin."
12399,https://www.loc.gov/item/sanborn09617_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096171894:09617_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Menomonie, Dunn County, Wisconsin."
12400,https://www.loc.gov/item/sanborn09619_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096191884:09619_1884-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Merrill, Lincoln County, Wisconsin."
12401,https://www.loc.gov/item/sanborn09619_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096191888:09619_1888-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Merrill, Lincoln County, Wisconsin."
12402,https://www.loc.gov/item/sanborn09619_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096191892:09619_1892-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Merrill, Lincoln County, Wisconsin."
12403,https://www.loc.gov/item/sanborn09619_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096191898:09619_1898-0001/full/pct:12.5/0/default.jpg#h=943&w=800,map,"Sanborn Fire Insurance Map from Merrill, Lincoln County, Wisconsin."
12404,https://www.loc.gov/item/sanborn09621_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096211894:09621_1894-0001/full/pct:12.5/0/default.jpg#h=943&w=806,map,"Sanborn Fire Insurance Map from Milton, Rock County, Wisconsin."
12405,https://www.loc.gov/item/sanborn09622_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g09622189401:09622_01_1894-0000/full/pct:12.5/0/default.jpg#h=974&w=823,map,"Sanborn Fire Insurance Map from Milwaukee, Milwaukee County, Wisconsin."
12406,https://www.loc.gov/item/sanborn09623_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096231884:09623_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mineral Point, Iowa County, Wisconsin."
12407,https://www.loc.gov/item/sanborn09623_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096231889:09623_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mineral Point, Iowa County, Wisconsin."
12408,https://www.loc.gov/item/sanborn09623_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096231894:09623_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mineral Point, Iowa County, Wisconsin."
12409,https://www.loc.gov/item/sanborn09625_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096251894:09625_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mondovi, Buffalo County, Wisconsin."
12410,https://www.loc.gov/item/sanborn09626_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096261884:09626_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Monroe, Green County, Wisconsin."
12411,https://www.loc.gov/item/sanborn09626_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096261889:09626_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Monroe, Green County, Wisconsin."
12412,https://www.loc.gov/item/sanborn09626_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096261894:09626_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Monroe, Green County, Wisconsin."
12413,https://www.loc.gov/item/sanborn09627_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096271894:09627_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Montello, Marquette County, Wisconsin."
12414,https://www.loc.gov/item/sanborn09628_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096281894:09628_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Montfort, Grant County, Wisconsin."
12415,https://www.loc.gov/item/sanborn09628_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096281899:09628_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Montfort, Grant County, Wisconsin."
12416,https://www.loc.gov/item/sanborn09632_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096321894:09632_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mount Horeb, Dane County, Wisconsin."
12417,https://www.loc.gov/item/sanborn09632_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096321899:09632_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Mount Horeb, Dane County, Wisconsin."
12418,https://www.loc.gov/item/sanborn09633_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096331892:09633_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Muscoda, Grant County, Wisconsin."
12419,https://www.loc.gov/item/sanborn09633_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124mm:g096331899:09633_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Muscoda, Grant County, Wisconsin."
12420,https://www.loc.gov/item/sanborn09634_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096341885:09634_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Necedah, Juneau County, Wisconsin."
12421,https://www.loc.gov/item/sanborn09634_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096341891:09634_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Necedah, Juneau County, Wisconsin."
12422,https://www.loc.gov/item/sanborn09634_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096341898:09634_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Necedah, Juneau County, Wisconsin."
12423,https://www.loc.gov/item/sanborn09635_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096351884:09635_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neenah, Winnebago County, Wisconsin."
12424,https://www.loc.gov/item/sanborn09635_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096351887:09635_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neenah, Winnebago County, Wisconsin."
12425,https://www.loc.gov/item/sanborn09635_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096351891:09635_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neenah, Winnebago County, Wisconsin."
12426,https://www.loc.gov/item/sanborn09635_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096351895:09635_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neenah, Winnebago County, Wisconsin."
12427,https://www.loc.gov/item/sanborn09636_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096361887:09636_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neillsville, Clark County, Wisconsin."
12428,https://www.loc.gov/item/sanborn09636_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096361892:09636_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neillsville, Clark County, Wisconsin."
12429,https://www.loc.gov/item/sanborn09636_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096361897:09636_1897-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Neillsville, Clark County, Wisconsin."
12430,https://www.loc.gov/item/sanborn09639_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096391894:09639_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New Holstein, Calumet County, Wisconsin."
12431,https://www.loc.gov/item/sanborn09640_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096401885:09640_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New Lisbon, Juneau County, Wisconsin."
12432,https://www.loc.gov/item/sanborn09640_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096401892:09640_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New Lisbon, Juneau County, Wisconsin."
12433,https://www.loc.gov/item/sanborn09641_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096411892:09641_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New London, Wapauca and Outagamie Counties, Wisconsin."
12434,https://www.loc.gov/item/sanborn09641_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096411898:09641_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New London, Wapauca and Outagamie Counties, Wisconsin."
12435,https://www.loc.gov/item/sanborn09642_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096421887:09642_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New Richmond, St. Croix County, Wisconsin."
12436,https://www.loc.gov/item/sanborn09642_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124nm:g096421892:09642_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from New Richmond, St. Croix County, Wisconsin."
12437,https://www.loc.gov/item/sanborn09645_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096451884:09645_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconomowoc, Waukesha County, Wisconsin."
12438,https://www.loc.gov/item/sanborn09645_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096451890:09645_1890-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconomowoc, Waukesha County, Wisconsin."
12439,https://www.loc.gov/item/sanborn09645_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096451895:09645_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconomowoc, Waukesha County, Wisconsin."
12440,https://www.loc.gov/item/sanborn09646_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096461883:09646_1883-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconto, Oconto County, Wisconsin."
12441,https://www.loc.gov/item/sanborn09646_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096461887:09646_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconto, Oconto County, Wisconsin."
12442,https://www.loc.gov/item/sanborn09646_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096461893:09646_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconto, Oconto County, Wisconsin."
12443,https://www.loc.gov/item/sanborn09646_004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096461898:09646_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oconto, Oconto County, Wisconsin."
12444,https://www.loc.gov/item/sanborn09649_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096491887:09649_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Omro, Winnebago County, Wisconsin."
12445,https://www.loc.gov/item/sanborn09649_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096491892:09649_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Omro, Winnebago County, Wisconsin."
12446,https://www.loc.gov/item/sanborn09649_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096491895:09649_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Omro, Winnebago County, Wisconsin."
12447,https://www.loc.gov/item/sanborn09650_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096501894:09650_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Onalaska, La Crosse County, Wisconsin."
12448,https://www.loc.gov/item/sanborn09651_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096511894:09651_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oregon, Dane County, Wisconsin."
